model,channel,hand,horizon_step,metric,value,n_frames,config_hash
persistence,CoPy_R,R,6,SS_vs_persistence,3.4843061769151973e-10,47205,8afc249f260894fd
persistence,CoPy_R,R,6,SS_vs_seasonal,3.4843061769151973e-10,47205,8afc249f260894fd
persistence,CoPy_R,R,6,SS_vs_ar,-0.23007096915942382,47205,8afc249f260894fd
persistence,CoPy_R,R,7,MSE,0.0030291128058859956,47205,8afc249f260894fd
persistence,CoPy_R,R,7,MAE,0.03940158907119867,47205,8afc249f260894fd
persistence,CoPy_R,R,7,SS_vs_persistence,3.3012970135359865e-10,47205,8afc249f260894fd
persistence,CoPy_R,R,7,SS_vs_seasonal,3.3012970135359865e-10,47205,8afc249f260894fd
persistence,CoPy_R,R,7,SS_vs_ar,-0.2329154513570788,47205,8afc249f260894fd
persistence,CoPy_R,R,8,MSE,0.003195289287699772,47205,8afc249f260894fd
persistence,CoPy_R,R,8,MAE,0.04044442927776368,47205,8afc249f260894fd
persistence,CoPy_R,R,8,SS_vs_persistence,3.129606573892829e-10,47205,8afc249f260894fd
persistence,CoPy_R,R,8,SS_vs_seasonal,3.129606573892829e-10,47205,8afc249f260894fd
persistence,CoPy_R,R,8,SS_vs_ar,-0.24004272389217096,47205,8afc249f260894fd
persistence,CoPy_R,R,9,MSE,0.003390564318489126,47205,8afc249f260894fd
persistence,CoPy_R,R,9,MAE,0.04166670444332618,47205,8afc249f260894fd
persistence,CoPy_R,R,9,SS_vs_persistence,2.949361865844935e-10,47205,8afc249f260894fd
