model,channel,hand,horizon_step,metric,value,n_frames,config_hash
ar,CoPx_R,R,4,MAE,0.03368976185188301,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_persistence,0.23297760268943157,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_seasonal,0.23297760268943157,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_ar,4.5303527596018967e-10,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_flatten_1s,0.26524557878856514,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_flatten_3s,0.2800903692244675,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_flatten_10s,0.21986703002119123,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_cnn_1s,0.18597028925201842,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_cnn_3s,0.20077628955000093,47205,8afc249f260894fd
ar,CoPx_R,R,4,SS_vs_cnn_10s,0.18793585799501,47205,8afc249f260894fd
ar,CoPx_R,R,5,MSE,0.002397916140611036,47205,8afc249f260894fd
ar,CoPx_R,R,5,MAE,0.035237754838944056,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_persistence,0.24532883099781322,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_seasonal,0.24532883099781322,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_ar,4.170287448701515e-10,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_flatten_1s,0.28472440554813705,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_flatten_3s,0.2961977549360808,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_flatten_10s,0.22846706040613618,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_cnn_1s,0.1947506111834879,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_cnn_3s,0.20888445944701173,47205,8afc249f260894fd
ar,CoPx_R,R,5,SS_vs_cnn_10s,0.19492144739801576,47205,8afc249f260894fd
ar,CoPx_R,R,6,MSE,0.002496197361456646,47205,8afc249f260894fd
ar,CoPx_R,R,6,MAE,0.03604055272762588,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_persistence,0.24960195076249814,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_seasonal,0.24960195076249814,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_ar,4.006093234920627e-10,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_flatten_1s,0.2891836903239009,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_flatten_3s,0.2724940787348171,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_flatten_10s,0.2458048660867851,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_cnn_1s,0.19623989804072828,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_cnn_3s,0.215020321682178,47205,8afc249f260894fd
ar,CoPx_R,R,6,SS_vs_cnn_10s,0.19777196773175132,47205,8afc249f260894fd
ar,CoPx_R,R,7,MSE,0.002575833553161121,47205,8afc249f260894fd
ar,CoPx_R,R,7,MAE,0.036677171816594814,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_persistence,0.25875798760584,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_seasonal,0.25875798760584,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_ar,3.882237864516469e-10,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_flatten_1s,0.311810891270096,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_flatten_3s,0.2998712362526623,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_flatten_10s,0.2614216826264555,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_cnn_1s,0.20193216443353512,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_cnn_3s,0.21786414058351333,47205,8afc249f260894fd
ar,CoPx_R,R,7,SS_vs_cnn_10s,0.20566534471341735,47205,8afc249f260894fd
ar,CoPx_R,R,8,MSE,0.0026545317375999255,47205,8afc249f260894fd
ar,CoPx_R,R,8,MAE,0.03733537191159284,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_persistence,0.2739610864066022,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_seasonal,0.2739610864066022,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_ar,3.7671432639996283e-10,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_flatten_1s,0.30849286630514594,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_flatten_3s,0.2894447847925331,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_flatten_10s,0.28877967800361937,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_cnn_1s,0.21926875776222854,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_cnn_3s,0.23599187677992783,47205,8afc249f260894fd
ar,CoPx_R,R,8,SS_vs_cnn_10s,0.22667259884070456,47205,8afc249f260894fd
ar,CoPx_R,R,9,MSE,0.0027270653642128264,47205,8afc249f260894fd
ar,CoPx_R,R,9,MAE,0.037846317862586604,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_persistence,0.284157947050101,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_seasonal,0.284157947050101,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_ar,3.666945636027208e-10,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_flatten_1s,0.28713058864082786,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_flatten_3s,0.28155707891115067,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_flatten_10s,0.2880483940265912,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_cnn_1s,0.23757333852944673,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_cnn_3s,0.25484513313806545,47205,8afc249f260894fd
ar,CoPx_R,R,9,SS_vs_cnn_10s,0.24498500115637667,47205,8afc249f260894fd
ar,CoPx_R,R,10,MSE,0.0027885657917674773,47205,8afc249f260894fd
ar,CoPx_R,R,10,MAE,0.038309809121569026,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_persistence,0.2898332412398874,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_seasonal,0.2898332412398874,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_ar,3.586072550021413e-10,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_flatten_1s,0.2823991899498609,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_flatten_3s,0.27967223149247844,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_flatten_10s,0.27242634166816093,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_cnn_1s,0.252088996937485,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_cnn_3s,0.2646949574125176,47205,8afc249f260894fd
ar,CoPx_R,R,10,SS_vs_cnn_10s,0.2602724720449837,47205,8afc249f260894fd
ar,CoPx_R,R,all,MSE,0.0021525081214256695,47205,8afc249f260894fd
ar,CoPx_R,R,all,MAE,0.03253526230181556,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_persistence,0.25427943758958915,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_seasonal,0.25427943758958915,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_ar,4.6457426794432877e-10,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_flatten_1s,0.2820054077512767,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_flatten_3s,0.27665282476274156,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_flatten_10s,0.24888391206919136,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_cnn_1s,0.20808145698547376,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_cnn_3s,0.22366766507427238,47205,8afc249f260894fd
ar,CoPx_R,R,all,SS_vs_cnn_10s,0.2127974314357226,47205,8afc249f260894fd
ar,CoPy_R,R,1,MSE,0.00034598295983752245,47205,8afc249f260894fd
ar,CoPy_R,R,1,MAE,0.012447683342917562,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_persistence,0.2879773464889466,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_seasonal,0.2879773464889466,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_ar,2.8903157645032707e-09,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_flatten_1s,0.310993981215267,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_flatten_3s,0.33395242159059524,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_flatten_10s,0.2972781316143205,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_cnn_1s,0.2578962728907853,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_cnn_3s,0.28894659744705875,47205,8afc249f260894fd
ar,CoPy_R,R,1,SS_vs_cnn_10s,0.2672789593855691,47205,8afc249f260894fd
ar,CoPy_R,R,2,MSE,0.0010894902311188704,47205,8afc249f260894fd
ar,CoPy_R,R,2,MAE,0.02330698918074295,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_persistence,0.16729516017337154,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_seasonal,0.16729516017337154,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_ar,9.178604543080837e-10,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_flatten_1s,0.2034376611333759,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_flatten_3s,0.19857772409358476,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_flatten_10s,0.19807330395545142,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_cnn_1s,0.13307250800431691,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_cnn_3s,0.1591016924534323,47205,8afc249f260894fd
ar,CoPy_R,R,2,SS_vs_cnn_10s,0.1385242961487697,47205,8afc249f260894fd
ar,CoPy_R,R,3,MSE,0.0016267251906671787,47205,8afc249f260894fd
ar,CoPy_R,R,3,MAE,0.029062879922030535,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_persistence,0.1715436967529248,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_seasonal,0.1715436967529248,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_ar,6.147319320248812e-10,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_flatten_1s,0.22810020824627297,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_flatten_3s,0.1962447982564015,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_flatten_10s,0.17229372670926546,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_cnn_1s,0.12292594636141807,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_cnn_3s,0.14226014817161747,47205,8afc249f260894fd
ar,CoPy_R,R,3,SS_vs_cnn_10s,0.12516891628386162,47205,8afc249f260894fd
ar,CoPy_R,R,4,MSE,0.0019677143392837874,47205,8afc249f260894fd
ar,CoPy_R,R,4,MAE,0.03254353090849354,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_persistence,0.18521869843082428,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_seasonal,0.18521869843082428,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_ar,5.082038123660482e-10,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_flatten_1s,0.24860451020618124,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_flatten_3s,0.22034838171214566,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_flatten_10s,0.2086493908278536,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_cnn_1s,0.12658003487954816,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_cnn_3s,0.14660486624564117,47205,8afc249f260894fd
ar,CoPy_R,R,4,SS_vs_cnn_10s,0.12963043857846668,47205,8afc249f260894fd
ar,CoPy_R,R,5,MSE,0.0021964405558208386,47205,8afc249f260894fd
ar,CoPy_R,R,5,MAE,0.03462025609352017,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_persistence,0.18767581147863577,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_seasonal,0.18767581147863577,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_ar,4.552820342951236e-10,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_flatten_1s,0.25667433318284494,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_flatten_3s,0.2358408500774588,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_flatten_10s,0.2253438011916753,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_cnn_1s,0.13104933059810253,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_cnn_3s,0.15062187132329286,47205,8afc249f260894fd
ar,CoPy_R,R,5,SS_vs_cnn_10s,0.12712656593716076,47205,8afc249f260894fd
ar,CoPy_R,R,6,MSE,0.002333208271062899,47205,8afc249f260894fd
ar,CoPy_R,R,6,MAE,0.03608347409233156,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_persistence,0.18703877719646478,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_seasonal,0.18703877719646478,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_ar,4.285943822068816e-10,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_flatten_1s,0.23670061145491028,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_flatten_3s,0.2180451234212447,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_flatten_10s,0.23912102153210324,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_cnn_1s,0.1371606621594068,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_cnn_3s,0.14527524929289393,47205,8afc249f260894fd
ar,CoPy_R,R,6,SS_vs_cnn_10s,0.1237072246084131,47205,8afc249f260894fd
ar,CoPy_R,R,7,MSE,0.0024568698537429426,47205,8afc249f260894fd
ar,CoPy_R,R,7,MAE,0.037270842572889984,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_persistence,0.18891437514053266,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_seasonal,0.18891437514053266,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_ar,4.070219716822976e-10,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_flatten_1s,0.23315087707455107,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_flatten_3s,0.22911678353602372,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_flatten_10s,0.2283575966727165,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_cnn_1s,0.13797387470897393,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_cnn_3s,0.14907455439065898,47205,8afc249f260894fd
ar,CoPy_R,R,7,SS_vs_cnn_10s,0.11960119520489088,47205,8afc249f260894fd
ar,CoPy_R,R,8,MSE,0.002576757417220714,47205,8afc249f260894fd
ar,CoPy_R,R,8,MAE,0.03835469793798952,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_persistence,0.19357617279490558,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_seasonal,0.19357617279490558,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_ar,3.8808467550666137e-10,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_flatten_1s,0.19869183603284968,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_flatten_3s,0.20025313454023064,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_flatten_10s,0.19546042148501952,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_cnn_1s,0.14476198516398908,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_cnn_3s,0.1495679565115401,47205,8afc249f260894fd
ar,CoPy_R,R,8,SS_vs_cnn_10s,0.11915110408596619,47205,8afc249f260894fd
ar,CoPy_R,R,9,MSE,0.00270224253985583,47205,8afc249f260894fd
ar,CoPy_R,R,9,MAE,0.03951660960422698,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_persistence,0.20301097834268755,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_seasonal,0.20301097834268755,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_ar,3.700629802594335e-10,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_flatten_1s,0.21757802767076295,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_flatten_3s,0.22814366560242882,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_flatten_10s,0.20217314012514243,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_cnn_1s,0.15447941479533644,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_cnn_3s,0.16365014866944816,47205,8afc249f260894fd
ar,CoPy_R,R,9,SS_vs_cnn_10s,0.1324835319517268,47205,8afc249f260894fd
ar,CoPy_R,R,10,MSE,0.0028360493059516197,47205,8afc249f260894fd
ar,CoPy_R,R,10,MAE,0.040630022874307,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_persistence,0.2144830335878024,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_seasonal,0.2144830335878024,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_ar,3.5260316888496845e-10,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_flatten_1s,0.2094467796499484,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_flatten_3s,0.2218113892363328,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_flatten_10s,0.23307067681646199,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_cnn_1s,0.17751788480211483,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_cnn_3s,0.17988834982699542,47205,8afc249f260894fd
ar,CoPy_R,R,10,SS_vs_cnn_10s,0.1549096154433074,47205,8afc249f260894fd
ar,CoPy_R,R,all,MSE,0.002011109906804295,47205,8afc249f260894fd
ar,CoPy_R,R,all,MAE,0.03236188158728991,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_persistence,0.1938231404095334,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_seasonal,0.1938231404095334,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_ar,4.972379175072206e-10,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_flatten_1s,0.2277761049324012,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_flatten_3s,0.220898533360808,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_flatten_10s,0.21594484570168215,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_cnn_1s,0.14584134544513083,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_cnn_3s,0.15790303522510418,47205,8afc249f260894fd
ar,CoPy_R,R,all,SS_vs_cnn_10s,0.133119871642691,47205,8afc249f260894fd
flatten_1s,F_L,L,1,MSE,28891.5878772699,49670,8afc249f260894fd
flatten_1s,F_L,L,1,MAE,126.99763790135991,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_persistence,-0.08444284458947182,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_seasonal,-0.08444284458947182,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_ar,-0.6193426098410264,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_flatten_3s,-0.06156404004476901,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_flatten_10s,-0.02902163918072631,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_cnn_1s,0.005834899342113786,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_cnn_3s,-0.03861891960625652,49670,8afc249f260894fd
flatten_1s,F_L,L,1,SS_vs_cnn_10s,-0.0693092180117878,49670,8afc249f260894fd
flatten_1s,F_L,L,2,MSE,83994.17985575281,49670,8afc249f260894fd
flatten_1s,F_L,L,2,MAE,218.85994865919758,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_persistence,-0.04313698652894127,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_seasonal,-0.04313698652894127,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_ar,-0.25041926123927216,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_flatten_3s,-0.019059708674451947,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_flatten_10s,-0.024784139531363047,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_cnn_1s,0.014595222504189653,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_cnn_3s,-0.017154461636420093,49670,8afc249f260894fd
flatten_1s,F_L,L,2,SS_vs_cnn_10s,-0.07117430165205496,49670,8afc249f260894fd
flatten_1s,F_L,L,3,MSE,142224.00809497095,49670,8afc249f260894fd
flatten_1s,F_L,L,3,MAE,287.8756224430853,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_persistence,-0.03968523538870028,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_seasonal,-0.03968523538870028,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_ar,-0.17958135696198196,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_flatten_3s,-0.07300453437853793,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_flatten_10s,-0.040965738738586444,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_cnn_1s,0.002926206348295879,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_cnn_3s,-0.05089066442084911,49670,8afc249f260894fd
flatten_1s,F_L,L,3,SS_vs_cnn_10s,-0.09189253043693446,49670,8afc249f260894fd
flatten_1s,F_L,L,4,MSE,197277.65387779052,49670,8afc249f260894fd
flatten_1s,F_L,L,4,MAE,340.7810364814023,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_persistence,-0.05710933697296028,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_seasonal,-0.05710933697296028,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_ar,-0.18213324929843844,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_flatten_3s,-0.0903406452442177,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_flatten_10s,-0.04949967061290006,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_cnn_1s,-0.02809255970453961,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_cnn_3s,-0.08026237295150151,49670,8afc249f260894fd
flatten_1s,F_L,L,4,SS_vs_cnn_10s,-0.11332856053308515,49670,8afc249f260894fd
flatten_1s,F_L,L,5,MSE,242092.48171213275,49670,8afc249f260894fd
flatten_1s,F_L,L,5,MAE,381.0499513832309,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_persistence,-0.0654777812842049,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_seasonal,-0.0654777812842049,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_ar,-0.19720084156830864,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_flatten_3s,-0.07513079690935709,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_flatten_10s,-0.05371761409248954,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_cnn_1s,-0.06189819426196963,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_cnn_3s,-0.11474668785695985,49670,8afc249f260894fd
flatten_1s,F_L,L,5,SS_vs_cnn_10s,-0.1442226564519724,49670,8afc249f260894fd
flatten_1s,F_L,L,6,MSE,276473.5293268273,49670,8afc249f260894fd
flatten_1s,F_L,L,6,MAE,406.4087387647143,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_persistence,-0.05652064627696518,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_seasonal,-0.05652064627696518,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_ar,-0.2034319320822393,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_flatten_3s,-0.0994022280541087,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_flatten_10s,-0.0671183737771659,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_cnn_1s,-0.08030475649692903,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_cnn_3s,-0.13626268093027805,49670,8afc249f260894fd
flatten_1s,F_L,L,6,SS_vs_cnn_10s,-0.16260567746165155,49670,8afc249f260894fd
flatten_1s,F_L,L,7,MSE,298558.7920679492,49670,8afc249f260894fd
flatten_1s,F_L,L,7,MAE,420.66626578681013,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_persistence,-0.02096108374859873,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_seasonal,-0.02096108374859873,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_ar,-0.18038968385762,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_flatten_3s,-0.07814084394457854,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_flatten_10s,-0.048076813133927754,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_cnn_1s,-0.08146494666380621,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_cnn_3s,-0.12682348397923704,49670,8afc249f260894fd
flatten_1s,F_L,L,7,SS_vs_cnn_10s,-0.1556275658661903,49670,8afc249f260894fd
flatten_1s,F_L,L,8,MSE,324463.6167783227,49670,8afc249f260894fd
flatten_1s,F_L,L,8,MAE,436.73552836415655,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_persistence,-0.012001873303796984,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_seasonal,-0.012001873303796984,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_ar,-0.19006088969034196,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_flatten_1s,0.0,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_flatten_3s,-0.07856188150464827,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_flatten_10s,-0.0560671265928645,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_cnn_1s,-0.08624208357509411,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_cnn_3s,-0.14755533539348753,49670,8afc249f260894fd
flatten_1s,F_L,L,8,SS_vs_cnn_10s,-0.17208616576527347,49670,8afc249f260894fd
flatten_1s,F_L,L,9,MSE,344425.2233342296,49670,8afc249f260894fd
