scope,subset,model,channel,metric,value,ci_lo,ci_hi,n_clips
action,sliding,ar,mean,R2,0.29329394360676736,,,52
action,sliding,persistence,mean,R2,-0.288025202325978,,,52
action,sliding,pg_cnn,mean,R2,0.24566380328039117,,,52
action,sliding,pg_flatten,mean,R2,0.2908018530749347,,,52
action,sliding,prob_gru,mean,R2,0.32356281882606314,,,52
action,sliding,seasonal,mean,R2,-0.31266597403049273,,,52
loao,drop picking up,ar,mean,dR2,-0.011300809028567338,,,1912
loao,drop holding,ar,mean,dR2,0.01657927139985027,,,2731
loao,drop picking up,persistence,mean,dR2,-0.012649952822731217,,,1912
loao,drop holding,persistence,mean,dR2,0.040676605245300035,,,2731
loao,drop picking up,pg_cnn,mean,dR2,-0.006965834946508487,,,1912
loao,drop holding,pg_cnn,mean,dR2,0.00543726376256252,,,2731
loao,drop picking up,pg_flatten,mean,dR2,0.003991498658137416,,,1912
loao,drop holding,pg_flatten,mean,dR2,0.019908244753996402,,,2731
loao,drop picking up,prob_gru,mean,dR2,-0.003452231011887482,,,1912
loao,drop holding,prob_gru,mean,dR2,0.02038752451001724,,,2731
loao,drop picking up,seasonal,mean,dR2,-0.05477958368322892,,,1912
loao,drop holding,seasonal,mean,dR2,0.020989308679024193,,,2731
